accession,geno,choice,name,ID,species,pop_dapc8,pop_dapc8_ID,pop_dapc5,Lat,Long,Soil.all,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51
Mb943,Mb943#46,0,noone,NA,sacc,Sacc_rob,M6,3,37.5954,140.463,4422,-1.189062072,2.128804366,3.5428553,-1.042155763,-2.147062196,1.028900798,-1.292771112,1.430240138,-0.972803848,-0.353356684,0.202168713,-0.068619178,0.236609417,-0.325290914,0.408244861,-0.295003353,-0.149582813,-0.25340226,-0.330802593,0.105293133,0.11998266,0.105766852,0.150165871,0.219110195,0.02705909,0.035186102,0.041221393,-0.105037466,-0.106329776,-0.112095568,-0.022873636,0.091287442,-0.055034463,0.103101262,0.026393593,-0.001413419,0.020430496,-0.021398642,-0.002813189,-0.031067733,-0.010626065,0.009058273,0.028408183,-0.010291673,0.005359977,-0.012011353,0.004568041,0.002307482,0.001644722,-0.000164455,1.19E-15
Mb945,Mb945,0,noone,NA,sacc,Sacc_rob,M6,3,37.7432,140.465,4354,-0.212116879,1.466980803,0.494140651,-1.221572662,1.014903882,0.857984445,0.24991121,0.745349744,0.592407464,-0.441591321,0.324095053,-0.243070533,0.614162068,0.583260071,-0.377198733,0.009274438,-0.115526791,0.031575922,-0.326149715,-0.187207083,-0.127149124,0.068575308,-0.009566564,0.157955921,0.044689242,-0.028734704,0.226925296,-0.164812445,0.076814572,0.046366018,-0.04006296,0.117473194,0.01930153,-0.041403344,0.007491195,0.031362309,0.020829301,0.021139749,-0.050448689,-0.006283358,-0.004682559,-0.010320301,0.034856043,0.006749206,0.024250484,0.010942748,0.001250789,0.002801628,0.001303781,-0.000346408,6.94E-16
Mb950,Mb950#47,0,noone,NA,sacc,Sacc_rob,M6,3,35.7408,140.195,4420,0.298981127,1.276984154,2.457373179,-0.574992197,-0.708172453,2.140602034,-1.387157796,1.051358743,-1.071981998,-0.650512345,0.412346043,-0.015937837,-0.002151698,-0.171896091,0.06428993,-0.228350946,0.019189592,0.007801862,-0.018716628,0.217140136,-0.131499761,0.009529917,-0.22936275,0.051203463,0.05982345,0.033240961,-0.138105737,0.108329796,-0.012847885,0.01409713,0.094188297,0.009267103,0.035340128,0.037558721,-0.011554199,0.041726675,-0.010386618,-0.000923957,-0.003660285,-0.01146963,-0.022367756,-0.002341737,-0.002341005,0.005182144,-0.003134349,0.005503867,0.002638996,0.002536077,-0.000237537,-1.87E-05,5.00E-16
Mb956,Mb956#19,0,noone,NA,sacc,Sacc_rob,M6,3,35.8694,140.286,4323,-2.333887192,0.501728677,4.545876134,1.906550976,-0.779134926,0.37201503,-0.988815232,-3.337946139,2.342442075,-0.524607201,0.434265221,0.352038119,0.120561651,-0.056381093,-0.05542569,0.090278061,-0.002072386,0.229970972,0.033232182,0.074623345,-0.055978664,-0.059136719,-0.045946531,-0.059273391,-0.014830484,0.028869761,0.012051575,0.029654907,0.009266935,0.026835161,0.111552615,-0.013978131,0.046613566,-0.007560349,0.045836971,0.006210048,-0.001076114,-0.021450078,0.004528731,0.010036105,0.008994686,-0.002410398,0.008867408,0.003947841,-0.000946121,-0.000368533,-0.000988478,0.000801775,8.56E-05,-0.000112785,9.99E-16
Mb958,Mb958#19,0,noone,NA,sacc,Sacc_rob,M6,3,35.8694,140.286,4323,-2.333887192,0.501728677,4.545876134,1.906550976,-0.779134926,0.37201503,-0.988815232,-3.337946139,2.342442075,-0.524607201,0.434265221,0.352038119,0.120561651,-0.056381093,-0.05542569,0.090278061,-0.002072386,0.229970972,0.033232182,0.074623345,-0.055978664,-0.059136719,-0.045946531,-0.059273391,-0.014830484,0.028869761,0.012051575,0.029654907,0.009266935,0.026835161,0.111552615,-0.013978131,0.046613566,-0.007560349,0.045836971,0.006210048,-0.001076114,-0.021450078,0.004528731,0.010036105,0.008994686,-0.002410398,0.008867408,0.003947841,-0.000946121,-0.000368533,-0.000988478,0.000801775,8.56E-05,-0.000112785,9.99E-16
Mb961,Mb961#16,0,noone,NA,sacc,Sacc_rob,M6,3,35.8248,139.854,4323,-2.374374722,0.233549935,4.499251254,1.994094215,-0.577407294,0.528796353,-1.38795112,-3.264659501,2.37892746,-0.444125079,0.287959337,0.29312138,0.008587079,-0.250263552,-0.21602186,0.12090928,0.073511949,0.245563563,0.027828848,-0.01915664,0.015243305,0.018020911,-0.038242706,0.04678399,0.001887848,-0.050722331,-0.053517805,-0.04071805,0.007169729,-0.034497523,0.029188434,0.004259977,0.027102891,-0.027270748,-0.022189192,0.019042947,-0.026915609,0.035284544,0.018084551,-0.005612622,0.008376704,0.016185298,0.027745517,0.009253732,-0.001236356,0.002275587,0.000899011,0.002745391,0.001179662,-0.000242374,7.77E-16
Mb962,Mb962#17,0,noone,NA,sacc,Sacc_rob,M6,3,35.1877,138.604,4422,0.265908469,1.225752774,3.377335988,0.727363866,-2.249537163,1.666006558,-2.10905336,1.587601088,-0.936520729,1.001043971,-0.298883899,0.027747882,0.178549806,0.236587874,0.398281131,-0.288699677,-0.180358956,-0.144363315,-0.175018251,0.052402292,-0.066988988,0.003888557,0.145790843,0.080304669,0.084549422,-0.07001879,-0.138435011,-0.001754106,0.0098903,-0.053847111,-0.028270446,-0.150620744,-0.038410896,-0.184528509,0.018598507,0.01802354,0.052880266,-0.002299655,-0.002141312,-0.018002024,0.017054492,-0.01266388,0.014118613,-0.012066044,0.011653049,-0.015592592,0.007250025,0.004932108,-6.14E-05,-0.00023978,-2.50E-16
Mb965,Mb965#15,0,noone,NA,sacc,Sacc_rob,M6,3,35.4162,138.802,4422,-0.225860153,3.683825067,2.592660584,-0.590138031,-3.758309498,-1.093753279,-0.697246576,0.918280895,-1.298765512,-0.111570784,0.1661713,0.288865872,-0.042122651,-0.584243067,0.553259134,-0.636553121,-0.228042831,0.055152512,-0.232807297,-0.01314864,0.138600727,-0.016582422,0.204424923,-0.135578592,-0.012799254,0.000496651,-0.150042759,0.007152564,-0.033929397,-0.043793264,-0.181001628,-0.163512022,-0.034964385,-0.060272655,0.004376114,-0.007399528,0.061672654,-0.019540807,-0.036059825,-0.033833005,0.023030025,0.030367306,0.011391723,-0.021336636,0.012261079,-0.009576044,0.00152656,-0.000602611,-0.000909016,0.000197912,-1.94E-16
Mb969,Mb969#18,0,noone,NA,sacc,Sacc_rob,M6,3,35.4162,138.802,4422,-0.225860153,3.683825067,2.592660584,-0.590138031,-3.758309498,-1.093753279,-0.697246576,0.918280895,-1.298765512,-0.111570784,0.1661713,0.288865872,-0.042122651,-0.584243067,0.553259134,-0.636553121,-0.228042831,0.055152512,-0.232807297,-0.01314864,0.138600727,-0.016582422,0.204424923,-0.135578592,-0.012799254,0.000496651,-0.150042759,0.007152564,-0.033929397,-0.043793264,-0.181001628,-0.163512022,-0.034964385,-0.060272655,0.004376114,-0.007399528,0.061672654,-0.019540807,-0.036059825,-0.033833005,0.023030025,0.030367306,0.011391723,-0.021336636,0.012261079,-0.009576044,0.00152656,-0.000602611,-0.000909016,0.000197912,-1.94E-16
Mb98,Mb98,0,noone,NA,rob,Sacc_rob,M6,3,40.9328,124.938,11880,-3.821355313,2.818030667,-2.647836272,-4.026703204,0.371532434,-5.361321334,-0.015946506,-1.507717457,-1.717040869,0.566625744,-1.584589217,0.342105665,0.132128965,0.17824945,0.452015268,0.583550057,0.158316418,-0.013483935,0.366971648,0.35362354,0.164074292,-0.193620486,0.034189902,-0.141795708,-0.151909634,-0.247522472,-0.161444361,-0.12019673,0.286880003,-0.026518759,0.098943526,-0.178277054,-0.015257739,-0.033661613,0.004685043,-0.112145307,-0.043779926,-0.020398035,-0.069615213,-0.018731257,-0.012895847,-0.046285725,-0.019546174,-0.043587804,-0.0200453,-0.010851386,-0.000236771,0.003068582,0.005845138,0.000325692,-2.08E-15
Mb1076,Mb1076#900,0,noone,NA,lut,Sin (EMI/PRI),M2,1,28.542,112.075,11805,1.535175454,-7.21394079,0.732322107,-3.759579579,-1.435960926,0.217739865,-0.09397256,0.138738885,-0.168336912,-0.790213099,-0.102226822,-0.131400366,-0.561742712,-0.590056317,0.150933223,-0.683209496,-0.297515618,0.320951798,0.437769292,-0.095990141,-0.032215955,-0.011288202,0.048539072,0.099510898,0.00042172,-0.187615995,0.108254487,-0.10956391,-0.000362871,0.071998238,0.086040498,-0.019668204,0.003038017,0.004845632,0.040600107,-0.03147908,0.015556844,0.022404204,0.000297072,-0.011024113,-0.026090992,0.013506111,-0.010298153,-0.002909944,0.006972535,0.000808493,0.004060361,-0.002967088,-0.000133284,1.70E-05,1.25E-15
Mb1331,Mb1331#14,0,noone,NA,flor,Sin (EMI/PRI),M2,1,24.1115,121.214,11864,4.792047574,1.154260913,-2.641140666,5.280058674,-1.570827846,-3.805251905,0.452103998,-1.874768829,-3.231489363,-1.352772572,-0.001870025,-0.108352809,0.597849937,0.426551291,-0.441294714,-0.358019568,-0.457863686,0.079128457,0.228780949,0.303252225,-0.537418961,-0.336635971,-0.168182492,-0.462914981,-0.037782496,-0.228072233,0.086221465,-0.022124765,0.133381404,0.106950562,-0.049686395,0.145829595,0.029385824,0.122359509,0.023168091,0.055061143,0.111787707,0.025694512,-0.015161069,-0.070574742,0.00204768,-0.012084111,0.041908148,0.002257109,0.004428137,-0.009666923,-0.004890154,-0.001956289,0.003688165,3.72E-05,-2.03E-15
Mb232,Mb232,0,noone,NA,rob,Sin (EMI/PRI),M2,1,39.2986,121.811,11407,-3.75460259,1.760056846,-0.442075717,-2.042275348,1.403198111,-2.148176358,-1.307335092,-0.505890005,-1.900006025,-1.420106091,-0.820194612,-0.714191177,0.144467286,-1.448485093,-0.145091408,1.370289153,-0.008430949,-0.854430088,0.091525085,0.765441049,0.139803495,0.225447411,0.034658574,0.282158728,-0.008054213,-0.613517054,0.041069422,0.054729483,0.188361503,-0.150755564,-0.117654431,0.118778138,-0.028766473,-0.004553397,0.001707383,0.134912554,-0.026317458,-0.002317671,0.064858717,0.060386684,-0.009114646,0.008097657,0.041854997,0.007493399,0.024657884,0.014991396,-0.004776085,-0.008932997,1.18E-05,-0.000473473,-1.69E-15
Mb526,Mb526#13,0,noone,NA,sin,Sin (EMI/PRI),M2,1,30.4624,130.967,4279,6.251809034,-5.551542795,-0.04560503,0.857757692,-1.239237247,1.641837577,0.775446912,-0.266550699,-0.152426105,2.141410593,-0.327105719,0.219746643,0.516218394,-0.855881486,-0.902280497,-0.075001488,0.148062136,0.463194042,-0.115680466,0.777472342,-0.543332415,-0.369747535,-0.364652042,-0.344107679,-0.052880113,0.14911875,0.257785126,0.191028881,0.133269075,-0.020982026,0.017284109,0.099832785,-0.012724241,-0.159007882,0.075310928,0.0624918,0.070091795,-0.017316878,0.049056133,0.00728471,0.039174964,-0.003455288,0.037309456,0.040029221,0.00670964,0.007833693,-0.000738142,-0.006376883,0.002333555,-2.92E-05,-5.83E-16
Mb541,Mb541#7,0,noone,NA,sin,Sin (EMI/PRI),M2,1,43.689,142.083,4323,-3.397331433,2.908188894,4.495375649,-0.285336263,-1.883115349,-1.828890073,1.929441376,-4.042517135,1.773139577,-1.220168689,0.51370769,0.970405971,-0.050761241,-1.002749194,0.264195097,0.04426609,0.135254988,-0.057842383,0.169448054,-0.422907063,0.028340163,-0.128401609,0.193033715,-0.161650587,-0.071725053,0.103334181,0.052624643,-0.005023666,-0.268617929,-0.072327344,0.250806462,0.059657118,0.010573738,0.124128237,-0.027473747,0.021129103,-0.023441336,0.041258288,0.062890709,0.000601532,-0.015709727,0.029075762,0.02833027,0.051757984,-0.007939462,0.006659089,-0.014673208,-0.003126834,0.003195831,0.000141169,7.22E-16
Mb57,Mb57,0,noone,NA,sin,Sin (EMI/PRI),M2,1,37.7167,128.417,3964,-1.769460814,3.386509134,-2.398064656,-0.92281917,0.601546366,-3.861706338,1.28557503,-1.447049578,0.60633567,1.089750472,0.160274392,-0.642041172,-0.497564489,-0.051171334,-1.016410502,-1.171251577,0.130717774,-0.208519794,-0.192138235,0.396619864,0.059410179,0.385406257,0.131031379,-0.186132001,0.097916581,0.012719642,-0.018117287,-0.017719169,-0.170007727,0.105000448,0.070335184,-0.021705501,-0.090079464,-0.067035856,0.043893664,-0.027139774,-0.08634883,0.017093474,0.020411639,-0.004389402,0.025857546,0.01670305,-0.02379749,0.007630174,-0.003543034,-0.006330533,0.010478024,-0.006555053,-0.000170027,-0.000252165,-1.53E-15
Mb74,Mb74,0,noone,NA,sin,Sin (EMI/PRI),M2,1,35.6667,128.45,4295,-1.331666203,0.457104119,-2.034954149,-1.691235394,1.739936912,-1.276843686,-1.112266065,-0.726125898,0.698870477,0.741118389,-0.134158206,-0.538497132,-0.148692309,1.302371037,-0.084165584,-0.318034434,0.062251162,-0.311218964,-0.011533494,0.231876581,-0.173139947,0.244222548,-0.141185609,0.026295081,0.048913919,0.052236723,-0.216428909,-0.128706177,-0.052265266,0.004302879,0.001874904,0.022839695,-0.029581626,-0.036304712,0.061119765,-0.003355305,-0.045311364,-0.027104299,0.014369285,-0.026789509,-0.027165505,-0.013919738,-0.017963916,0.00840038,0.008405202,0.009250549,-0.004552935,0.006395282,0.000468963,-0.000239055,-6.94E-16
Mb10,Mb10,0,noone,NA,sin,Sin_N_Japan,M3,1,38.4005,140.74,4354,0.323796308,2.409822334,0.475937631,-1.213641376,0.268322082,-0.063733825,1.82151617,0.391823773,0.09208937,-0.476742742,0.335624025,-0.085868111,0.916216603,-0.393763052,-0.494077236,0.032890312,-0.161955017,0.237257113,-0.41800518,-0.141967424,0.010945765,0.070379066,0.032891753,0.132504467,-0.018395099,0.013150496,0.188373345,-0.162860954,0.018155934,0.084161737,-0.005652805,0.083005745,0.026562755,-0.038190823,0.005401128,0.017002522,-0.01854983,-0.005697724,-0.022778269,0.016077314,-0.0075183,-0.035240354,0.012048012,-0.01564105,0.015287247,0.009984037,-0.005105395,0.001558541,-0.000658516,-0.000157339,3.33E-16
Mb25,Mb25,1,Enid,M3.01,sin,Sin_N_Japan,M3,1,36.141,137.725,4371,-0.875641218,2.83492769,0.384067166,-1.23649328,-0.486775251,-1.620952616,0.832279107,0.844467328,-0.43336958,-0.690373707,-0.465173593,0.298721877,0.930487634,1.096625018,-0.61293142,0.156700483,0.00772918,0.528775462,-0.042013413,-0.138950817,0.03744526,-0.041470943,-0.291695642,-0.036679623,0.235232775,-0.172091567,0.205459964,0.00286382,-0.04002113,-0.184296238,-0.065055878,-0.102632046,0.015669582,0.077678139,0.027617044,0.00296307,-0.021627754,-0.001853274,0.02037432,-0.014138327,-0.003888554,0.014141661,-0.004496069,0.00690853,-0.011189593,-0.000778556,0.002714641,-0.002882011,-0.001260421,7.22E-05,-2.78E-16
Mb13,Mb13,1,Peredur,M3.02,sin,Sin_N_Japan,M3,1,37.0161,140.121,4422,-0.974764285,2.514513761,3.098966873,-0.884051473,-2.617872704,0.356012193,-1.541927057,1.319200123,-0.955345331,-0.181284053,0.15542562,0.048417805,0.020282359,-0.176440931,0.496640799,-0.389153131,-0.131107892,-0.238229298,-0.268760836,0.088792924,0.152267063,0.083620064,0.181082036,0.139009254,-0.011068794,-0.038815527,-0.05219574,-0.124581802,-0.079701582,-0.079466168,-0.075361444,-0.012669426,-0.05063115,0.044444721,0.022990094,-0.026121794,0.008843603,-0.015646377,-0.015140014,-0.005660108,-0.01578672,0.003480006,0.018491569,-0.008479216,-0.001006326,-0.009744908,-0.004822016,-0.002819399,0.0010081,0.000117688,5.27E-16
Mb915,Mb915#19,1,Aeron,M3.04,sin,Sin_N_Japan,M3,1,35.5094,137.543,4371,-0.006833753,1.657051026,0.521820186,-0.020126373,-0.112762076,-0.525203066,0.092970044,1.123896682,-0.315318323,0.748421504,-1.09032941,0.367385062,0.945061112,1.588732427,-0.64841286,0.317489837,0.027440886,0.608356023,0.052546677,-0.215450324,-0.024159679,-0.05409113,-0.274797487,0.001800508,0.291724569,-0.238765855,0.130388392,-0.002328067,-0.019904633,-0.158414081,-0.031340768,-0.144306216,0.030979987,-0.03233673,-0.003220191,0.018767146,-0.055606215,0.037988956,0.021242384,0.006238341,-0.002814522,-0.009715887,-0.003590818,-0.004790733,-0.012446224,-0.003980822,0.003387076,-0.0033011,-0.001886193,-3.49E-05,-2.50E-16
Mb1185,Mb1185#11,1,Gareth,M3.05,cond,Sin_N_Japan,M3,1,35.6165,135.974,4278,4.234463983,-1.871003336,1.002011761,0.07064027,-0.148631224,1.647319729,5.177785454,-1.079214479,-1.3981808,-0.156886217,-0.791855462,1.633165335,-2.113918995,0.800789842,0.144419265,0.091050998,0.310278273,0.167955714,-0.371038782,0.315073975,0.030186264,0.253852971,-0.068441912,0.230400734,-0.060348957,-0.063277233,-0.220199554,0.020278568,0.014814189,-0.055583113,-0.067850496,-0.043835335,0.057614349,-0.057629428,0.016583129,0.030580354,-0.056466625,0.015661364,0.002099829,0.00067688,-0.00660252,0.017281131,0.007036881,-0.010974596,0.001962962,0.002719217,-0.003101681,0.001063841,0.000383503,-0.000167965,-6.38E-16
Mb11,Mb11,0,noone,NA,sin,Sin_N_Japan,M3,1,38.9107,139.9,4395,0.920240255,1.146585981,0.419964383,1.71736311,1.613574944,0.228342338,4.457983012,-0.941621558,-1.896350111,-1.034947788,-0.99535086,0.651116595,-2.127830052,0.662791878,0.162349261,-0.277846312,-0.11653785,0.119706103,-0.218276819,0.064482419,0.660471158,0.486493488,-0.237846155,-0.408956197,0.137270643,0.061382203,-0.149689501,0.10177574,0.101418817,0.138249668,-0.07708278,0.172241047,-0.146324639,-0.182844673,0.011229758,-0.061630198,0.306044556,0.120396966,-0.038278092,0.010322622,0.010754644,-0.013972872,0.072695314,-0.044924664,-0.001574505,0.011404346,-0.007496193,-0.000238506,-0.014765986,-0.000175195,-6.38E-16
Mb1136,Mb1136#22,0,noone,NA,sin,Sin_N_Japan,M3,1,25.1771,121.548,11389,10.08608987,-0.439673237,-2.267166618,4.65746937,0.478822647,2.040566081,4.053417654,0.768343323,1.908561537,3.458873399,-0.928581996,0.480071825,-0.334497503,-1.314418694,-0.359007513,1.492410153,0.809051573,-0.189616704,0.375664777,1.055454216,-0.712996754,-0.801150319,0.013436803,-0.890049641,0.483830428,-0.116458707,0.411185319,-0.257982415,-0.234776446,0.28019162,6.11E-05,0.087463748,-0.013967248,0.404563501,-0.080959251,-0.185473427,0.011658273,0.128765962,-0.038625994,0.044733713,-0.035057407,-0.03588291,0.006274707,-0.043881289,-0.004830031,-0.003544862,-0.00942398,-0.004959986,0.001545874,-2.62E-05,4.02E-15
Mb1139,Mb1139#19,0,noone,NA,sin,Sin_N_Japan,M3,1,35.7537,140.202,4420,0.267179323,1.337758016,2.442170652,-0.628751051,-0.743802592,2.079804636,-1.356654971,1.038459405,-1.067196257,-0.649302332,0.419195294,-0.000701057,-0.009014287,-0.141292691,0.090896597,-0.24047637,0.015934526,0.004902856,-0.012068408,0.205438039,-0.123245573,0.006722605,-0.229500698,0.033540672,0.061478357,0.03634596,-0.144987551,0.114964597,-0.004058928,0.023026432,0.076766779,-0.002424235,0.035322496,0.039877916,-0.013189013,0.034840452,-0.016108445,0.00654496,0.002433277,-0.003510265,-0.022545481,-0.013920784,-0.007281055,-0.008493239,-0.005132576,0.004292624,-0.004037256,-0.00358704,-0.000647677,8.68E-05,3.33E-16
Mb1140,Mb1140#12,0,noone,NA,sin,Sin_N_Japan,M3,1,35.7537,140.202,4420,0.267179323,1.337758016,2.442170652,-0.628751051,-0.743802592,2.079804636,-1.356654971,1.038459405,-1.067196257,-0.649302332,0.419195294,-0.000701057,-0.009014287,-0.141292691,0.090896597,-0.24047637,0.015934526,0.004902856,-0.012068408,0.205438039,-0.123245573,0.006722605,-0.229500698,0.033540672,0.061478357,0.03634596,-0.144987551,0.114964597,-0.004058928,0.023026432,0.076766779,-0.002424235,0.035322496,0.039877916,-0.013189013,0.034840452,-0.016108445,0.00654496,0.002433277,-0.003510265,-0.022545481,-0.013920784,-0.007281055,-0.008493239,-0.005132576,0.004292624,-0.004037256,-0.00358704,-0.000647677,8.68E-05,3.33E-16
Mb1141,Mb1141#12,0,noone,NA,sin,Sin_N_Japan,M3,1,35.7537,140.202,4420,0.267179323,1.337758016,2.442170652,-0.628751051,-0.743802592,2.079804636,-1.356654971,1.038459405,-1.067196257,-0.649302332,0.419195294,-0.000701057,-0.009014287,-0.141292691,0.090896597,-0.24047637,0.015934526,0.004902856,-0.012068408,0.205438039,-0.123245573,0.006722605,-0.229500698,0.033540672,0.061478357,0.03634596,-0.144987551,0.114964597,-0.004058928,0.023026432,0.076766779,-0.002424235,0.035322496,0.039877916,-0.013189013,0.034840452,-0.016108445,0.00654496,0.002433277,-0.003510265,-0.022545481,-0.013920784,-0.007281055,-0.008493239,-0.005132576,0.004292624,-0.004037256,-0.00358704,-0.000647677,8.68E-05,3.33E-16
Mb1145,Mb1145#14,0,noone,NA,sin,Sin_N_Japan,M3,1,35.7996,140.232,4420,0.194532155,1.37079642,2.440951753,-0.711495661,-0.750910448,2.061632562,-1.35861287,1.040235984,-1.036556795,-0.625343376,0.422380749,0.017673213,-0.024780758,-0.038662446,0.141985422,-0.249860367,0.00469631,0.011276023,-0.007611885,0.215954487,-0.124169182,0.003684998,-0.232973622,0.01760731,0.073229942,0.042373889,-0.145573956,0.120309323,0.011629876,0.036829199,0.052155154,-0.017655221,0.037532437,0.04316114,-0.027190158,0.018804149,-0.022125884,0.001382744,-0.00596086,-0.011842506,-0.014814799,-0.001039484,-0.004939692,-0.002526477,-0.001115346,0.006376349,0.000773517,-7.71E-06,-0.000625028,6.86E-05,4.72E-16
Mb1147,Mb1147#12,0,noone,NA,sacc,Sin_N_Japan,M3,1,36.0024,140.371,4323,-2.443343924,0.631694424,4.497196103,1.754583144,-0.850231621,0.231143316,-0.955191951,-3.360531431,2.368704522,-0.482989313,0.42462471,0.398163541,0.075791534,0.039134385,0.01446092,0.077287875,-0.008203413,0.237039827,0.045929095,0.079364229,-0.058985818,-0.064071259,-0.035390897,-0.080526297,-0.009833519,0.028418612,-0.009143612,0.029924031,0.021017071,0.043823598,0.073204952,-0.035782615,0.046518779,-0.009889525,0.048628246,-0.002623305,0.009753861,-0.033554085,0.026641208,0.006517592,0.021990291,-0.003005265,0.000934259,-0.002751167,0.000910441,0.001322865,-0.002530163,-0.000422901,-0.00020072,-9.09E-05,1.05E-15
Mb1148,Mb1148#11,0,noone,NA,sin,Sin_N_Japan,M3,1,36.0024,140.371,4323,-2.443343924,0.631694424,4.497196103,1.754583144,-0.850231621,0.231143316,-0.955191951,-3.360531431,2.368704522,-0.482989313,0.42462471,0.398163541,0.075791534,0.039134385,0.01446092,0.077287875,-0.008203413,0.237039827,0.045929095,0.079364229,-0.058985818,-0.064071259,-0.035390897,-0.080526297,-0.009833519,0.028418612,-0.009143612,0.029924031,0.021017071,0.043823598,0.073204952,-0.035782615,0.046518779,-0.009889525,0.048628246,-0.002623305,0.009753861,-0.033554085,0.026641208,0.006517592,0.021990291,-0.003005265,0.000934259,-0.002751167,0.000910441,0.001322865,-0.002530163,-0.000422901,-0.00020072,-9.09E-05,1.05E-15
Mb1149,Mb1149#24,0,noone,NA,sin,Sin_N_Japan,M3,1,35.997,140.365,4323,-2.452538365,0.630835408,4.499432758,1.747547344,-0.84545289,0.235080455,-0.959944677,-3.359292128,2.371618151,-0.498088893,0.432981941,0.394152055,0.076802679,0.04298918,0.01534652,0.076357314,-0.008510934,0.234820616,0.044317963,0.083732349,-0.0574186,-0.063342044,-0.038797596,-0.081546603,-0.009578991,0.027569906,-0.006664127,0.030259814,0.022940912,0.042675227,0.071413761,-0.036278681,0.045731485,-0.010399905,0.042111088,-0.005245809,0.006612447,-0.033701123,0.022075406,0.004479925,0.023219088,-0.003215547,0.000981007,-0.004724268,0.000836079,0.001003032,-7.82E-05,0.001381509,-0.000332599,-0.000129252,9.99E-16
Mb1150,Mb1150#15,0,noone,NA,sin,Sin_N_Japan,M3,1,35.997,140.365,4323,-2.452538365,0.630835408,4.499432758,1.747547344,-0.84545289,0.235080455,-0.959944677,-3.359292128,2.371618151,-0.498088893,0.432981941,0.394152055,0.076802679,0.04298918,0.01534652,0.076357314,-0.008510934,0.234820616,0.044317963,0.083732349,-0.0574186,-0.063342044,-0.038797596,-0.081546603,-0.009578991,0.027569906,-0.006664127,0.030259814,0.022940912,0.042675227,0.071413761,-0.036278681,0.045731485,-0.010399905,0.042111088,-0.005245809,0.006612447,-0.033701123,0.022075406,0.004479925,0.023219088,-0.003215547,0.000981007,-0.004724268,0.000836079,0.001003032,-7.82E-05,0.001381509,-0.000332599,-0.000129252,9.99E-16
Mb1151,Mb1151#11,0,noone,NA,sin,Sin_N_Japan,M3,1,35.997,140.365,4323,-2.452538365,0.630835408,4.499432758,1.747547344,-0.84545289,0.235080455,-0.959944677,-3.359292128,2.371618151,-0.498088893,0.432981941,0.394152055,0.076802679,0.04298918,0.01534652,0.076357314,-0.008510934,0.234820616,0.044317963,0.083732349,-0.0574186,-0.063342044,-0.038797596,-0.081546603,-0.009578991,0.027569906,-0.006664127,0.030259814,0.022940912,0.042675227,0.071413761,-0.036278681,0.045731485,-0.010399905,0.042111088,-0.005245809,0.006612447,-0.033701123,0.022075406,0.004479925,0.023219088,-0.003215547,0.000981007,-0.004724268,0.000836079,0.001003032,-7.82E-05,0.001381509,-0.000332599,-0.000129252,9.99E-16
Mb1152,Mb1152#53,0,noone,NA,sin,Sin_N_Japan,M3,1,35.997,140.365,4323,-2.452538365,0.630835408,4.499432758,1.747547344,-0.84545289,0.235080455,-0.959944677,-3.359292128,2.371618151,-0.498088893,0.432981941,0.394152055,0.076802679,0.04298918,0.01534652,0.076357314,-0.008510934,0.234820616,0.044317963,0.083732349,-0.0574186,-0.063342044,-0.038797596,-0.081546603,-0.009578991,0.027569906,-0.006664127,0.030259814,0.022940912,0.042675227,0.071413761,-0.036278681,0.045731485,-0.010399905,0.042111088,-0.005245809,0.006612447,-0.033701123,0.022075406,0.004479925,0.023219088,-0.003215547,0.000981007,-0.004724268,0.000836079,0.001003032,-7.82E-05,0.001381509,-0.000332599,-0.000129252,9.99E-16
Mb1153,Mb1153#20,0,noone,NA,sacc,Sin_N_Japan,M3,1,35.9753,140.347,4323,-2.452022204,0.62338068,4.497390153,1.752728216,-0.840702471,0.239972443,-0.975617155,-3.356815665,2.374390241,-0.498640919,0.430944109,0.392380077,0.071339279,0.044867633,0.013103486,0.074558513,-0.009785497,0.24134282,0.043811588,0.08679897,-0.056267019,-0.063274641,-0.039088762,-0.081587483,-0.008140924,0.024213544,-0.008989233,0.029665614,0.024406078,0.046054674,0.079020896,-0.045620732,0.045270126,-0.015667811,0.034585113,-0.012358894,-0.001116425,-0.034583335,0.016530897,0.002386227,0.021885059,0.00752545,0.005712122,0.01057587,0.002676073,0.00302675,0.002272834,0.004399792,8.50E-05,-0.000124351,9.99E-16
